model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
REMIND,SSP1-PkBudg650,World,Emi|CO2,Mt CO2/yr,35467.3010894,38537.7256575,41027.6904916,43541.368539,43338.1607712,34941.9158948,18528.3352664,6819.904523,396.4392803,-2673.5752029,-3845.2690306,-4363.1259844,-5241.4674978,-6135.022218,-6552.3393433,-6914.6601708,-7305.7458371,-8076.0450247,-8047.8150063
REMIND,SSP1-PkBudg650,World,Emi|CO2|+|Land-Use Change,Mt CO2/yr,4396.3854,4384.57536,3630.09625,4783.5244233,2836.4721,1694.5454533,-571.14486,-2223.84459,-3045.18346,-3637.8582167,-3828.3338867,-3647.8534033,-4265.2541067,-4895.36168,-5135.4505767,-5263.33401,-5493.4132367,-5667.3146567,-5159.6795067
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC125,kt HFC125/yr,18.863544,33.943374,57.788611,80.792671,104.21732,25.678641,4.87205,4.213203,5.427696,6.25937,6.866538,7.450155,8.472534,8.928476,9.157736,9.048389,9.048389,9.048389,9.048389
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC134a,kt HFC134a/yr,136.433955,175.351311,216.966399,278.810849,330.540619,182.273428,35.323332,30.685507,39.129622,44.859519,49.036478,53.108753,60.214267,63.352468,64.896192,64.064424,64.064424,64.064424,64.064424
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC143a,kt HFC143a/yr,11.983174,20.581124,26.732735,34.545424,41.527575,23.963155,4.54657,3.931737,5.065093,5.841206,6.407816,6.952441,7.906519,8.332002,8.545947,8.443905,8.443905,8.443905,8.443905
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC227ea,kt HFC227ea/yr,2.244131,3.466259,5.030608,7.558349,9.604392,0.419841,0.229795,0.264316,0.294518,0.324714,0.342186,0.359659,0.364104,0.35855,0.346287,0.330886,0.330886,0.330886,0.330886
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC23,kt HFC23/yr,13.403646,10.909845,8.907428,9.534994,8.847568,0.594811,0.475849,0.380677,0.304542,0.243636,0.188672,0.138463,0.07265,0.036276,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC245fa,kt HFC245fa/yr,2.17106,7.939233,10.915038,14.010346,17.045904,1.13811,0.41088,0.345173,0.242694,0.122295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC32,kt HFC32/yr,3.687053,14.468933,31.324191,52.815716,71.989108,38.148928,7.183849,6.404016,8.339211,9.644065,10.555508,11.407357,12.848449,13.410317,13.596679,13.328543,13.328543,13.328543,13.328543
REMIND,SSP1-PkBudg650,World,Emi|HFC|HFC43-10,kt HFC43-10/yr,0.01255,0.013038,0.01838,0.019321,0.022463,0.061844,0.029379,0.029988,0.030498,0.030999,0.03145,0.031897,0.032608,0.033045,0.033176,0.03302,0.03302,0.03302,0.03302
REMIND,SSP1-PkBudg650,World,Emi|N2O,kt N2O/yr,8284.3158444,8963.0247123,9491.1246247,9564.6248708,10140.7913,9124.8054374,8010.4398953,7176.9955419,6438.8720335,5733.5295885,5254.2097163,4771.9624094,3818.9997034,3525.2451665,3240.3705603,2938.989355,2856.697138,2751.3029605,2618.7001508
